Broker,Year,Period_Type,Period_Number,Market,Submarket,Secondary Submarket,Property Type,Inventory SF,Vacancy Q,Net Absorption Q,Under Construction Q,Asking Rent Q,Delivered Q,Leasing Activity Q,LocationID,Prev_Year,Prev_Period_Type,Prev_Period_Number,Prev_Inventory_SF,Prev_Vacancy_Q,Prev_Asking_Rent_Q,Prev_Net_Absorption_Q,Quarter_Gap,Rent_Pct_Change,Inventory_Pct_Change,Vacancy_Pct_Change,Net_Absorption_Change
CBRE,2024,Q,1,Napa Solano,Vallejo,N/A,Warehouse/Distribution,2329493.0,0.009,-840.0,,0.85,,,Napa Solano_Vallejo_N/A_Warehouse/Distribution,2023,Q,2,2329493.0,0.006,0.8,0.0,3,6.0,0.0,50.0,-84000.0
CBRE,2024,Q,3,Napa Solano,Vallejo,N/A,Warehouse/Distribution,2329493.0,0.002,2040.0,,0.85,,,Napa Solano_Vallejo_N/A_Warehouse/Distribution,2024,Q,1,2329493.0,0.009,0.85,-840.0,2,0.0,0.0,-78.0,288000.0
CBRE,2024,Q,4,Napa Solano,Vallejo,N/A,Warehouse/Distribution,2329493.0,0.017,-28480.0,,1.47,,,Napa Solano_Vallejo_N/A_Warehouse/Distribution,2024,Q,3,2329493.0,0.002,0.85,2040.0,1,73.0,0.0,750.0,-3052000.0
CBRE,2025,Q,1,Napa Solano,Vallejo,N/A,Warehouse/Distribution,2329493.0,0.017,0.0,,1.47,,,Napa Solano_Vallejo_N/A_Warehouse/Distribution,2024,Q,4,2329493.0,0.017,1.47,-28480.0,1,0.0,0.0,0.0,2848000.0
CBRE,2024,Q,4,Nashville,1-840,N/A,Industrial,23823703.0,0.048,-291600.0,2768263.0,7.86,,,Nashville_1-840_N/A_Industrial,,,,,,,,,,,,
CBRE,2025,Q,1,Nashville,1-840,N/A,Industrial,23823703.0,0.048,0.0,3770487.0,7.84,,,Nashville_1-840_N/A_Industrial,2024,Q,4,23823703.0,0.048,7.86,-291600.0,1,-0.0,0.0,0.0,29160000.0
CBRE,2024,Q,4,Nashville,Allied Drive/1-65,N/A,Industrial,18773909.0,0.013,-5340.0,0.0,11.25,,,Nashville_Allied Drive/1-65_N/A_Industrial,,,,,,,,,,,,
CBRE,2025,Q,1,Nashville,Allied Drive/1-65,N/A,Industrial,18924439.0,0.018,-15000.0,0.0,11.27,,,Nashville_Allied Drive/1-65_N/A_Industrial,2024,Q,4,18773909.0,0.013,11.25,-5340.0,1,0.0,1.0,38.0,-966000.0
CBRE,2024,Q,3,Nashville,Allied Drive/I-65,N/A,N/A,18773909.0,0.013,-77028.0,0.0,11.91,,,Nashville_Allied Drive/I-65_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,4,Nashville,Allied Drive/I-65,N/A,Overall,18752639.0,0.014,28283.0,0.0,12.03,,,Nashville_Allied Drive/I-65_N/A_Overall,,,,,,,,,,,,
CBRE,2023,Q,2,Nashville,Allied Drive/I-65,N/A,Overall Industrial,18752639.0,0.014,113629.0,0.0,11.33,,,Nashville_Allied Drive/I-65_N/A_Overall Industrial,,,,,,,,,,,,
CBRE,2024,Q,4,Nashville,CBD/Polk Avenue,N/A,Industrial,12805608.0,0.008,0.0,0.0,9.03,,,Nashville_CBD/Polk Avenue_N/A_Industrial,,,,,,,,,,,,
CBRE,2025,Q,1,Nashville,CBD/Polk Avenue,N/A,Industrial,12805608.0,0.009,0.0,0.0,9.81,,,Nashville_CBD/Polk Avenue_N/A_Industrial,2024,Q,4,12805608.0,0.008,9.03,0.0,1,9.0,0.0,12.0,0.0
CBRE,2024,Q,3,Nashville,CBD/Polk Avenue,N/A,N/A,12831208.0,0.008,42368.0,0.0,9.23,,,Nashville_CBD/Polk Avenue_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,4,Nashville,CBD/Polk Avenue,N/A,Overall,12953850.0,0.023,0.0,0.0,9.32,,,Nashville_CBD/Polk Avenue_N/A_Overall,,,,,,,,,,,,
CBRE,2023,Q,2,Nashville,CBD/Polk Avenue,N/A,Overall Industrial,12953850.0,0.022,0.0,0.0,9.15,,,Nashville_CBD/Polk Avenue_N/A_Overall Industrial,,,,,,,,,,,,
CBRE,2024,Q,4,Nashville,Elm Hill Pike/1-40,N/A,Industrial,34201470.0,0.034,-129671.0,297000.0,11.07,,,Nashville_Elm Hill Pike/1-40_N/A_Industrial,,,,,,,,,,,,
CBRE,2025,Q,1,Nashville,Elm Hill Pike/1-40,N/A,Industrial,34201470.0,0.031,622325.0,297000.0,11.35,,,Nashville_Elm Hill Pike/1-40_N/A_Industrial,2024,Q,4,34201470.0,0.034,11.07,-129671.0,1,3.0,0.0,-9.0,75199600.0
CBRE,2024,Q,3,Nashville,Elm Hill Pike/I-40,N/A,N/A,34201470.0,0.03,172660.0,297000.0,10.55,,,Nashville_Elm Hill Pike/I-40_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,4,Nashville,Elm Hill Pike/I-40,N/A,Overall,33132921.0,0.028,40943.0,884947.0,10.24,,,Nashville_Elm Hill Pike/I-40_N/A_Overall,,,,,,,,,,,,
CBRE,2023,Q,2,Nashville,Elm Hill Pike/I-40,N/A,Overall Industrial,33069321.0,0.041,1065117.0,205845.0,8.8,,,Nashville_Elm Hill Pike/I-40_N/A_Overall Industrial,,,,,,,,,,,,
CBRE,2024,Q,3,Nashville,I-840,N/A,N/A,23823703.0,0.035,233301.0,2272183.0,7.83,,,Nashville_I-840_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,4,Nashville,I-840,N/A,Overall,23067043.0,0.031,460742.0,3667755.0,6.64,,,Nashville_I-840_N/A_Overall,,,,,,,,,,,,
CBRE,2023,Q,2,Nashville,I-840,N/A,Overall Industrial,22121246.0,0.042,2339651.0,2578409.0,6.42,,,Nashville_I-840_N/A_Overall Industrial,,,,,,,,,,,,
CBRE,2024,Q,4,Nashville,Interchange City,N/A,Industrial,74809260.0,0.029,499482.0,145639.0,9.67,,,Nashville_Interchange City_N/A_Industrial,,,,,,,,,,,,
CBRE,2025,Q,1,Nashville,Interchange City,N/A,Industrial,74899600.0,0.028,280608.0,145639.0,9.79,,,Nashville_Interchange City_N/A_Industrial,2024,Q,4,74809260.0,0.029,9.67,499482.0,1,1.0,0.0,-3.0,-21887400.0
CBRE,2024,Q,3,Nashville,Interchange City,N/A,N/A,75183962.0,0.024,342102.0,796292.0,9.03,,,Nashville_Interchange City_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,4,Nashville,Interchange City,N/A,Overall,75087248.0,0.035,446352.0,744692.0,8.62,,,Nashville_Interchange City_N/A_Overall,,,,,,,,,,,,
CBRE,2023,Q,2,Nashville,Interchange City,N/A,Overall Industrial,73426685.0,0.033,1490599.0,2197625.0,8.85,,,Nashville_Interchange City_N/A_Overall Industrial,,,,,,,,,,,,
CBRE,2025,Q,1,Nashville,Market Total,N/A,Industrial,221508481.0,0.03,886092.0,5215662.0,9.81,,,Nashville_Market Total_N/A_Industrial,,,,,,,,,,,,
CBRE,2024,Q,4,Nashville,MetroCenter/Cockrill Bend,N/A,Industrial,13233052.0,0.0,85656.0,566160.0,13.27,,,Nashville_MetroCenter/Cockrill Bend_N/A_Industrial,,,,,,,,,,,,
CBRE,2025,Q,1,Nashville,MetroCenter/Cockrill Bend,N/A,Industrial,13450892.0,0.016,0.0,348320.0,13.83,,,Nashville_MetroCenter/Cockrill Bend_N/A_Industrial,2024,Q,4,13233052.0,0.0,13.27,85656.0,1,4.0,2.0,inf,-8565600.0
CBRE,2024,Q,3,Nashville,MetroCenter/Cockrill Bend,N/A,N/A,13493052.0,0.0,118337.0,566160.0,10.54,,,Nashville_MetroCenter/Cockrill Bend_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,4,Nashville,MetroCenter/Cockrill Bend,N/A,Overall,13260888.0,0.014,7600.0,1770170.0,11.76,,,Nashville_MetroCenter/Cockrill Bend_N/A_Overall,,,,,,,,,,,,
CBRE,2023,Q,2,Nashville,MetroCenter/Cockrill Bend,N/A,Overall Industrial,13260888.0,0.013,159636.0,1798740.0,10.98,,,Nashville_MetroCenter/Cockrill Bend_N/A_Overall Industrial,,,,,,,,,,,,
CBRE,2025,Q,1,Nashville,N/A,Nashville Total,Manufacturing,66456129.0,0.002,89250.0,416416.0,9.51,,,Nashville_N/A_Nashville Total_Manufacturing,,,,,,,,,,,,
CBRE,2025,Q,1,Nashville,N/A,Nashville Total,R&D/Flex,11364644.0,0.04,-10875.0,0.0,13.82,,,Nashville_N/A_Nashville Total_R&D/Flex,,,,,,,,,,,,
CBRE,2025,Q,1,Nashville,N/A,Nashville Total,Warehouse/Distribution,139998088.0,0.042,832572.0,4799246.0,8.55,,,Nashville_N/A_Nashville Total_Warehouse/Distribution,,,,,,,,,,,,
CBRE,2024,Q,4,Nashville,NASHVILLE,N/A,Industrial,220867863.0,0.031,366862.0,4431278.0,9.52,852000.0,,Nashville_NASHVILLE_N/A_Industrial,,,,,,,,,,,,
CBRE,2024,Q,3,Nashville,NASHVILLE,N/A,Manufacturing,66675789.0,0.003,23088.0,0.0,8.6,,,Nashville_NASHVILLE_N/A_Manufacturing,,,,,,,,,,,,
CBRE,2024,Q,4,Nashville,NASHVILLE,N/A,Manufacturing,66415789.0,0.003,6000.0,0.0,9.61,,,Nashville_NASHVILLE_N/A_Manufacturing,2024,Q,3,66675789.0,0.003,8.6,23088.0,1,12.0,-0.0,0.0,-1708800.0
CBRE,2024,Q,3,Nashville,NASHVILLE,N/A,N/A,221472365.0,0.027,767445.0,5462851.0,8.94,,,Nashville_NASHVILLE_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,2,Nashville,NASHVILLE,N/A,Overall Industrial,214478286.0,0.032,5061021.0,10543271.0,7.73,,,Nashville_NASHVILLE_N/A_Overall Industrial,,,,,,,,,,,,
CBRE,2024,Q,3,Nashville,NASHVILLE,N/A,R&D/Flex,11364644.0,0.045,65324.0,0.0,13.72,,,Nashville_NASHVILLE_N/A_R&D/Flex,,,,,,,,,,,,
CBRE,2024,Q,4,Nashville,NASHVILLE,N/A,R&D/Flex,11364644.0,0.04,47087.0,0.0,13.72,,,Nashville_NASHVILLE_N/A_R&D/Flex,2024,Q,3,11364644.0,0.045,13.72,65324.0,1,0.0,0.0,-11.0,-1823700.0
CBRE,2024,Q,3,Nashville,NASHVILLE,N/A,Warehouse/Distribution,139370120.0,0.037,537495.0,5462851.0,7.91,,,Nashville_NASHVILLE_N/A_Warehouse/Distribution,,,,,,,,,,,,
CBRE,2024,Q,4,Nashville,NASHVILLE,N/A,Warehouse/Distribution,139051218.0,0.044,313775.0,4431278.0,8.77,,,Nashville_NASHVILLE_N/A_Warehouse/Distribution,2024,Q,3,139370120.0,0.037,7.91,537495.0,1,11.0,-0.0,19.0,-22372000.0
CBRE,2023,Q,4,Nashville,NASHVILLE,NASHVILLE,Manufacturing,66851504.0,0.003,15000.0,0.0,8.48,,,Nashville_NASHVILLE_NASHVILLE_Manufacturing,,,,,,,,,,,,
CBRE,2023,Q,4,Nashville,NASHVILLE,NASHVILLE,Overall,218189471.0,0.034,1121940.0,10324151.0,7.84,,,Nashville_NASHVILLE_NASHVILLE_Overall,,,,,,,,,,,,
CBRE,2023,Q,4,Nashville,NASHVILLE,NASHVILLE,R&D/Flex,11057877.0,0.055,72860.0,0.0,13.34,,,Nashville_NASHVILLE_NASHVILLE_R&D/Flex,,,,,,,,,,,,
CBRE,2023,Q,4,Nashville,NASHVILLE,NASHVILLE,Warehouse/Distribution,136652406.0,0.048,996538.0,10324151.0,7.56,,,Nashville_NASHVILLE_NASHVILLE_Warehouse/Distribution,,,,,,,,,,,,
CBRE,2023,Q,1,Nashville,Nashville,Allied Drive/I-65,Industrial,18752296.0,0.022,9259.0,0.0,10.57,,,Nashville_Nashville_Allied Drive/I-65_Industrial,,,,,,,,,,,,
CBRE,2023,Q,1,Nashville,Nashville,CBD/Polk Avenue,Industrial,12965250.0,0.022,0.0,0.0,8.96,,,Nashville_Nashville_CBD/Polk Avenue_Industrial,,,,,,,,,,,,
CBRE,2023,Q,1,Nashville,Nashville,Elm Hill Pike/I-40,Industrial,31470191.0,0.051,2183.0,274480.0,8.13,,,Nashville_Nashville_Elm Hill Pike/I-40_Industrial,,,,,,,,,,,,
CBRE,2023,Q,1,Nashville,Nashville,I-840,Industrial,20505665.0,0.076,716898.0,3309579.0,6.89,,,Nashville_Nashville_I-840_Industrial,,,,,,,,,,,,
CBRE,2023,Q,1,Nashville,Nashville,Interchange City,Industrial,72702165.0,0.043,594693.0,3027855.0,8.87,,,Nashville_Nashville_Interchange City_Industrial,,,,,,,,,,,,
CBRE,2023,Q,1,Nashville,Nashville,MetroCenter/Cockrill Bend,Industrial,13260888.0,0.025,6336.0,0.0,9.48,,,Nashville_Nashville_MetroCenter/Cockrill Bend_Industrial,,,,,,,,,,,,
CBRE,2023,Q,2,Nashville,Nashville,N/A,Manufacturing,66931629.0,0.005,0.0,0.0,6.55,,,Nashville_Nashville_N/A_Manufacturing,,,,,,,,,,,,
CBRE,2023,Q,2,Nashville,Nashville,N/A,R&D/Flex,11042397.0,0.061,75358.0,0.0,12.84,,,Nashville_Nashville_N/A_R&D/Flex,,,,,,,,,,,,
CBRE,2023,Q,2,Nashville,Nashville,N/A,Warehouse/Distribution,132876576.0,0.046,4922396.0,10543271.0,7.38,,,Nashville_Nashville_N/A_Warehouse/Distribution,,,,,,,,,,,,
CBRE,2023,Q,1,Nashville,Nashville,Northeast/I-65N Corridor,Industrial,40878629.0,0.033,97101.0,3762652.0,5.3,,,Nashville_Nashville_Northeast/I-65N Corridor_Industrial,,,,,,,,,,,,
CBRE,2023,Q,1,Nashville,Nashville,Total,Industrial,210535084.0,0.041,1426470.0,9486936.0,7.66,,,Nashville_Nashville_Total_Industrial,,,,,,,,,,,,
CBRE,2023,Q,1,Nashville,Nashville,Total,Manufacturing,66937134.0,0.004,209994.0,0.0,5.82,,,Nashville_Nashville_Total_Manufacturing,,,,,,,,,,,,
CBRE,2023,Q,1,Nashville,Nashville,Total,R&D/Flex,11042397.0,0.073,16352.0,0.0,13.15,,,Nashville_Nashville_Total_R&D/Flex,,,,,,,,,,,,
CBRE,2023,Q,1,Nashville,Nashville,Total,Warehouse/Distribution,129163079.0,0.055,1200124.0,9486936.0,7.44,,,Nashville_Nashville_Total_Warehouse/Distribution,,,,,,,,,,,,
CBRE,2024,Q,4,Nashville,Northeast/1-65N Corridor,N/A,Industrial,43220861.0,0.047,208335.0,654216.0,8.5,,,Nashville_Northeast/1-65N Corridor_N/A_Industrial,,,,,,,,,,,,
CBRE,2025,Q,1,Nashville,Northeast/1-65N Corridor,N/A,Industrial,43402769.0,0.039,-1841.0,654216.0,8.69,,,Nashville_Northeast/1-65N Corridor_N/A_Industrial,2024,Q,4,43220861.0,0.047,8.5,208335.0,1,2.0,0.0,-17.0,-21017600.0
CBRE,2024,Q,3,Nashville,Northeast/I-65N Corridor,N/A,N/A,43165061.0,0.045,-64295.0,1531216.0,7.49,,,Nashville_Northeast/I-65N Corridor_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,4,Nashville,Northeast/I-65N Corridor,N/A,Overall,41934882.0,0.057,138020.0,3256587.0,6.19,,,Nashville_Northeast/I-65N Corridor_N/A_Overall,,,,,,,,,,,,
CBRE,2023,Q,2,Nashville,Northeast/I-65N Corridor,N/A,Overall Industrial,40893657.0,0.036,-107611.0,3762652.0,5.61,,,Nashville_Northeast/I-65N Corridor_N/A_Overall Industrial,,,,,,,,,,,,
CBRE,2023,Q,2,New York City,Bronx,N/A,Industrial,23967142.0,0.073,44010.0,1200000.0,27.76,0.0,66184.0,New York City_Bronx_N/A_Industrial,,,,,,,,,,,,
CBRE,2023,Q,3,New York City,Bronx,N/A,Industrial,23967142.0,0.058,363012.0,1200000.0,22.1,,65715.0,New York City_Bronx_N/A_Industrial,2023,Q,2,23967142.0,0.073,27.76,44010.0,1,-20.0,0.0,-21.0,31900200.0
CBRE,2024,Q,1,New York City,Bronx,N/A,Industrial,23933639.0,,14629.0,,31.45,,122150.0,New York City_Bronx_N/A_Industrial,2023,Q,3,23967142.0,0.058,22.1,363012.0,2,42.0,-0.0,,-34838300.0
CBRE,2024,Q,4,New York City,Bronx,N/A,Industrial,25143639.0,0.122,-47098.0,110000.0,30.66,0.0,25000.0,New York City_Bronx_N/A_Industrial,2024,Q,1,23933639.0,,31.45,14629.0,3,-3.0,5.0,,-6172700.0
CBRE,2025,Q,2,New York City,Bronx,N/A,Industrial,27211313.0,0.109,,100000.0,28.66,,28175.0,New York City_Bronx_N/A_Industrial,2024,Q,4,25143639.0,0.122,30.66,-47098.0,2,-7.000000000000001,8.0,-11.0,
CBRE,2024,Q,3,New York City,Bronx,N/A,N/A,25168639.0,0.058,70996.0,,30.6,,95789.0,New York City_Bronx_N/A_N/A,,,,,,,,,,,,
CBRE,2025,Q,1,New York City,Bronx,N/A,N/A,27211313.0,0.123,-293588.0,100000.0,30.11,0.0,121205.0,New York City_Bronx_N/A_N/A,2024,Q,3,25168639.0,0.058,30.6,70996.0,2,-2.0,8.0,112.00000000000001,-36458400.0
CBRE,2023,Q,2,New York City,Brooklyn,N/A,Industrial,66542538.0,0.054,-408276.0,2400000.0,23.61,0.0,325744.0,New York City_Brooklyn_N/A_Industrial,,,,,,,,,,,,
CBRE,2023,Q,3,New York City,Brooklyn,N/A,Industrial,66542538.0,0.053,119988.0,2400000.0,27.58,,319626.0,New York City_Brooklyn_N/A_Industrial,2023,Q,2,66542538.0,0.054,23.61,-408276.0,1,17.0,0.0,-2.0,52826400.0
CBRE,2024,Q,1,New York City,Brooklyn,N/A,Industrial,66401201.0,,-9156.0,,26.36,,347914.0,New York City_Brooklyn_N/A_Industrial,2023,Q,3,66542538.0,0.053,27.58,119988.0,2,-4.0,-0.0,,-12914400.0
CBRE,2024,Q,4,New York City,Brooklyn,N/A,Industrial,66999220.0,0.043,441651.0,1800000.0,30.48,0.0,233306.0,New York City_Brooklyn_N/A_Industrial,2024,Q,1,66401201.0,,26.36,-9156.0,3,16.0,1.0,,45080700.0
CBRE,2025,Q,2,New York City,Brooklyn,N/A,Industrial,68342730.0,0.051,,267409.0,28.33,,357695.0,New York City_Brooklyn_N/A_Industrial,2024,Q,4,66999220.0,0.043,30.48,441651.0,2,-7.000000000000001,2.0,19.0,
CBRE,2024,Q,3,New York City,Brooklyn,N/A,N/A,67062276.0,0.058,17963.0,,24.75,,289913.0,New York City_Brooklyn_N/A_N/A,,,,,,,,,,,,
CBRE,2025,Q,1,New York City,Brooklyn,N/A,N/A,68165730.0,0.047,-262817.0,1563845.0,31.18,0.0,226023.0,New York City_Brooklyn_N/A_N/A,2024,Q,3,67062276.0,0.058,24.75,17963.0,2,26.0,2.0,-19.0,-28078000.0
CBRE,2024,Q,1,New York City,JFK,N/A,Industrial,5472821.0,,31572.0,,28.95,,19600.0,New York City_JFK_N/A_Industrial,,,,,,,,,,,,
CBRE,2024,Q,4,New York City,JFK,N/A,Industrial,5551621.0,0.112,-1750.0,,29.56,0.0,36651.0,New York City_JFK_N/A_Industrial,2024,Q,1,5472821.0,,28.95,31572.0,3,2.0,1.0,,-3332200.0
CBRE,2025,Q,2,New York City,JFK,N/A,Industrial,5618428.0,0.088,,0.0,26.21,,329211.0,New York City_JFK_N/A_Industrial,2024,Q,4,5551621.0,0.112,29.56,-1750.0,2,-11.0,1.0,-21.0,
CBRE,2024,Q,3,New York City,JFK,N/A,N/A,5551621.0,0.058,-139488.0,,29.39,,5500.0,New York City_JFK_N/A_N/A,,,,,,,,,,,,
CBRE,2025,Q,1,New York City,JFK,N/A,N/A,5618428.0,0.103,67633.0,0.0,28.8,0.0,55304.0,New York City_JFK_N/A_N/A,2024,Q,3,5551621.0,0.058,29.39,-139488.0,2,-2.0,1.0,78.0,20712100.0
CBRE,2025,Q,1,New York City,Market Total,N/A,Industrial,167921102.0,0.061,-455407.0,3013811.0,31.65,680000.0,879020.0,New York City_Market Total_N/A_Industrial,,,,,,,,,,,,
CBRE,2024,Q,1,New York City,NYC Total,N/A,Industrial,158897101.0,,81220.0,,29.95,,1124173.0,New York City_NYC Total_N/A_Industrial,,,,,,,,,,,,
CBRE,2024,Q,4,New York City,NYC Total,N/A,Industrial,161913796.0,0.057,440698.0,3740000.0,30.39,0.0,400864.0,New York City_NYC Total_N/A_Industrial,2024,Q,1,158897101.0,,29.95,81220.0,3,1.0,2.0,,35947800.0
CBRE,2025,Q,2,New York City,NYC Total,N/A,Industrial,168255368.0,0.062,,1379109.0,29.34,,1476304.0,New York City_NYC Total_N/A_Industrial,2024,Q,4,161913796.0,0.057,30.39,440698.0,2,-3.0,4.0,9.0,
CBRE,2024,Q,3,New York City,NYC Total,N/A,N/A,162104152.0,0.058,720717.0,3700000.0,28.96,730000.0,567533.0,New York City_NYC Total_N/A_N/A,,,,,,,,,,,,
CBRE,2023,Q,3,New York City,New York City Total,N/A,Industrial,159219661.0,0.055,486646.0,5600000.0,26.74,,524637.0,New York City_New York City Total_N/A_Industrial,,,,,,,,,,,,
CBRE,2023,Q,2,New York City,Queens,N/A,Industrial,62262900.0,0.058,-356061.0,2000000.0,29.29,0.0,600331.0,New York City_Queens_N/A_Industrial,,,,,,,,,,,,
CBRE,2023,Q,3,New York City,Queens,N/A,Industrial,62525019.0,0.062,9746.0,1800000.0,28.49,,133626.0,New York City_Queens_N/A_Industrial,2023,Q,2,62262900.0,0.058,29.29,-356061.0,1,-3.0,0.0,7.000000000000001,36580700.0
CBRE,2024,Q,1,New York City,Queens,N/A,Industrial,62422276.0,,113287.0,,28.73,,646649.0,New York City_Queens_N/A_Industrial,2023,Q,3,62525019.0,0.062,28.49,9746.0,2,1.0,-0.0,,10354100.0
CBRE,2024,Q,4,New York City,Queens,N/A,Industrial,63609491.0,0.049,51630.0,1350000.0,30.25,0.0,140558.0,New York City_Queens_N/A_Industrial,2024,Q,1,62422276.0,,28.73,113287.0,3,5.0,2.0,,-6165700.0
CBRE,2025,Q,2,New York City,Queens,N/A,Industrial,65935598.0,0.057,,680000.0,31.04,,1058934.0,New York City_Queens_N/A_Industrial,2024,Q,4,63609491.0,0.049,30.25,51630.0,2,3.0,4.0,16.0,
CBRE,2024,Q,3,New York City,Queens,N/A,N/A,63711791.0,0.058,629270.0,,27.93,,174543.0,New York City_Queens_N/A_N/A,,,,,,,,,,,,
CBRE,2025,Q,1,New York City,Queens,N/A,N/A,65935598.0,0.055,133663.0,680000.0,33.7,680000.0,526357.0,New York City_Queens_N/A_N/A,2024,Q,3,63711791.0,0.058,27.93,629270.0,2,21.0,3.0,-5.0,-49560700.0
CBRE,2023,Q,2,New York City,Staten Island,N/A,Industrial,6184962.0,0.005,1000.0,136346.0,26.88,0.0,1500.0,New York City_Staten Island_N/A_Industrial,,,,,,,,,,,,
CBRE,2023,Q,3,New York City,Staten Island,N/A,Industrial,6184962.0,0.012,-6100.0,157000.0,21.0,,5670.0,New York City_Staten Island_N/A_Industrial,2023,Q,2,6184962.0,0.005,26.88,1000.0,1,-22.0,0.0,140.0,-710000.0
CBRE,2024,Q,1,New York City,Staten Island,N/A,Industrial,6139985.0,,-37540.0,,26.88,,7460.0,New York City_Staten Island_N/A_Industrial,2023,Q,3,6184962.0,0.012,21.0,-6100.0,2,28.000000000000004,-1.0,,-3144000.0
CBRE,2024,Q,4,New York City,Staten Island,N/A,Industrial,6161446.0,0.009,-5485.0,480000.0,25.0,0.0,2000.0,New York City_Staten Island_N/A_Industrial,2024,Q,1,6139985.0,,26.88,-37540.0,3,-7.000000000000001,0.0,,3205500.0
CBRE,2025,Q,2,New York City,Staten Island,N/A,Industrial,6765727.0,0.037,,331000.0,23.76,,31500.0,New York City_Staten Island_N/A_Industrial,2024,Q,4,6161446.0,0.009,25.0,-5485.0,2,-5.0,10.0,311.0,
CBRE,2024,Q,3,New York City,Staten Island,N/A,N/A,6161446.0,0.058,2488.0,,26.88,,7288.0,New York City_Staten Island_N/A_N/A,,,,,,,,,,,,
CBRE,2025,Q,1,New York City,Staten Island,N/A,N/A,6608461.0,0.015,-32665.0,669966.0,23.85,0.0,5435.0,New York City_Staten Island_N/A_N/A,2024,Q,3,6161446.0,0.058,26.88,2488.0,2,-11.0,7.000000000000001,-74.0,-3515300.0
CBRE,2023,Q,2,New York City,Total,N/A,Industrial,158957542.0,0.057,-719327.0,5800000.0,26.11,0.0,993759.0,New York City_Total_N/A_Industrial,,,,,,,,,,,,
CBRE,2025,Q,1,Norfolk,Market Total,N/A,Industrial,117653620.0,0.044,-154977.0,6214600.0,9.69,,,Norfolk_Market Total_N/A_Industrial,,,,,,,,,,,,
CBRE,2024,Q,1,Norfolk,Overall,Flex,Industrial,13311395.0,0.061,-105554.0,,10.53,,,Norfolk_Overall_Flex_Industrial,,,,,,,,,,,,
CBRE,2023,Q,4,Norfolk,Overall,N/A,Flex,12350873.0,0.058,21421.0,,11.6,,,Norfolk_Overall_N/A_Flex,,,,,,,,,,,,
CBRE,2024,Q,3,Norfolk,Overall,N/A,Flex,13311395.0,0.054,-24701.0,,11.65,,,Norfolk_Overall_N/A_Flex,2023,Q,4,12350873.0,0.058,11.6,21421.0,3,0.0,8.0,-7.000000000000001,-4612200.0
CBRE,2024,Q,4,Norfolk,Overall,N/A,Flex,12857539.0,0.046,110929.0,37960.0,12.17,,,Norfolk_Overall_N/A_Flex,2024,Q,3,13311395.0,0.054,11.65,-24701.0,1,4.0,-3.0,-15.0,13563000.0
CBRE,2025,Q,1,Norfolk,Overall,N/A,Flex,12857539.0,0.039,97389.0,37960.0,12.17,,,Norfolk_Overall_N/A_Flex,2024,Q,4,12857539.0,0.046,12.17,110929.0,1,0.0,0.0,-15.0,-1354000.0
CBRE,2025,Q,2,Norfolk,Overall,N/A,Flex,12876739.0,0.041,-5901.0,18760.0,12.17,,,Norfolk_Overall_N/A_Flex,2025,Q,1,12857539.0,0.039,12.17,97389.0,1,0.0,0.0,5.0,-10329000.0
CBRE,2024,Q,3,Norfolk,Overall,N/A,N/A,115982220.0,0.033,37272.0,6847960.0,9.69,,,Norfolk_Overall_N/A_N/A,,,,,,,,,,,,
CBRE,2024,Q,4,Norfolk,Overall,N/A,Overall,117113150.0,0.038,815741.0,6613463.0,9.72,,,Norfolk_Overall_N/A_Overall,,,,,,,,,,,,
CBRE,2023,Q,4,Norfolk,Overall,N/A,Overall Industrial,81684996.0,0.033,1591714.0,4562615.0,9.54,,,Norfolk_Overall_N/A_Overall Industrial,,,,,,,,,,,,
CBRE,2023,Q,4,Norfolk,Overall,N/A,Warehouse,69334123.0,0.029,1570293.0,4562615.0,8.81,,,Norfolk_Overall_N/A_Warehouse,,,,,,,,,,,,
CBRE,2024,Q,3,Norfolk,Overall,N/A,Warehouse,102670825.0,0.031,61973.0,6847960.0,9.38,,,Norfolk_Overall_N/A_Warehouse,2023,Q,4,69334123.0,0.029,8.81,1570293.0,3,6.0,48.0,7.000000000000001,-150832000.0
CBRE,2024,Q,4,Norfolk,Overall,N/A,Warehouse,104255611.0,0.037,704812.0,6575503.0,9.42,,,Norfolk_Overall_N/A_Warehouse,2024,Q,3,102670825.0,0.031,9.38,61973.0,1,0.0,2.0,19.0,64283900.0
CBRE,2025,Q,1,Norfolk,Overall,N/A,Warehouse,104796081.0,0.044,-252366.0,5832540.0,9.37,,,Norfolk_Overall_N/A_Warehouse,2024,Q,4,104255611.0,0.037,9.42,704812.0,1,-1.0,1.0,19.0,-95717800.0
CBRE,2025,Q,2,Norfolk,Overall,N/A,Warehouse,106508986.0,0.06,-505495.0,5221041.0,9.13,,,Norfolk_Overall_N/A_Warehouse,2025,Q,1,104796081.0,0.044,9.37,-252366.0,1,-3.0,2.0,36.0,-25312900.0
